"DateTime","grid (26) (kw)","grid (27) (kw)","grid (43) (kw)","grid (59) (kw)","grid (77) (kw)","grid (86) (kw)","grid (93) (kw)","grid (94) (kw)","grid (101) (kw)","grid (114) (kw)","grid (142) (kw)","grid (145) (kw)","grid (153) (kw)","grid (171) (kw)"
"2019-05-10 01:15:00",0.598,0.583,0.412,0.424,8.436,0.515,0.34,0.386,0.27,1.087,0.144,0.209,2.378,0.516
"2019-05-10 01:30:00",0.666,0.597,0.461,0.447,8.444,0.499,0.401,0.216,0.697,0.315,0.207,0.12,0.4,0.495
"2019-05-10 01:45:00",0.564,0.717,0.361,0.42,8.373,0.491,0.404,0.357,0.278,0.325,0.229,0.116,2.302,0.402
"2019-05-10 02:00:00",0.498,0.552,0.435,0.532,8.339,0.481,0.337,0.302,0.353,0.384,0.18,0.154,0.236,0.387
"2019-05-10 02:15:00",0.413,0.819,0.435,0.536,8.358,0.466,0.366,0.348,0.237,0.532,0.204,0.218,0.146,0.497
"2019-05-10 02:30:00",0.356,0.494,0.361,0.505,8.416,0.453,0.414,0.28,0.407,0.545,0.177,0.187,2.656,0.479
"2019-05-10 02:45:00",0.39,0.966,0.457,0.455,8.41,0.389,0.346,0.324,0.351,0.269,0.249,0.12,0.257,0.358
"2019-05-10 03:00:00",0.301,0.487,0.408,0.552,3.607,0.37,0.331,0.278,0.923,0.385,0.217,0.134,0.172,0.424
"2019-05-10 03:15:00",0.379,0.964,0.373,0.597,0.968,0.371,0.409,0.335,0.199,0.325,0.226,0.138,0.209,0.488
"2019-05-10 03:30:00",0.525,0.417,0.46,0.485,1.064,0.368,0.362,0.275,0.373,0.325,0.22,0.118,0.139,0.42
"2019-05-10 03:45:00",0.598,0.907,0.384,0.561,1.058,0.414,0.316,0.313,0.229,0.304,0.283,0.115,0.243,0.352
"2019-05-10 04:00:00",0.552,0.461,0.398,0.455,0.975,0.473,0.371,0.199,0.286,0.347,0.2,0.125,2.404,0.469
"2019-05-10 04:15:00",0.514,0.859,0.458,0.413,0.898,0.462,0.384,0.212,0.192,0.384,0.143,0.173,0.249,0.48
"2019-05-10 04:30:00",0.745,0.382,0.359,0.581,1.073,0.458,0.318,0.18,0.529,0.274,0.143,0.191,0.161,0.404
"2019-05-10 04:45:00",0.393,0.923,0.398,0.379,1.064,0.476,0.347,0.223,0.293,0.358,0.226,0.182,0.188,0.493
"2019-05-10 05:00:00",0.51,0.451,0.648,0.429,0.998,0.504,0.401,0.304,0.308,0.289,0.301,0.122,2.381,0.426
"2019-05-10 05:15:00",0.414,0.892,0.791,0.476,0.926,0.43,0.335,0.322,0.194,0.382,0.668,0.146,0.164,0.454
"2019-05-10 05:30:00",0.298,1.101,0.502,0.369,1.004,0.402,0.309,0.281,0.301,0.296,0.219,0.121,0.223,1.111
"2019-05-10 05:45:00",0.349,0.922,0.542,0.548,1.065,0.542,0.395,0.307,0.292,0.333,0.425,0.116,0.13,0.913
"2019-05-10 06:00:00",0.468,0.572,0.744,0.465,0.986,0.65,0.354,0.204,0.466,0.369,0.395,0.797,0.235,0.576
"2019-05-10 06:15:00",0.499,0.818,1.228,0.546,1.119,0.712,0.35,0.202,0.283,0.557,0.895,0.484,0.141,0.607
"2019-05-10 06:30:00",0.4,0.653,0.707,1.005,1.118,0.702,0.385,0.186,0.27,0.301,0.452,0.617,0.203,0.537
"2019-05-10 06:45:00",0.39,0.64,0.667,0.675,1.148,0.725,0.469,0.204,0.193,0.312,0.285,0.753,0.175,0.367
"2019-05-10 07:00:00",0.578,0.607,0.651,0.714,1.133,0.656,0.354,0.329,0.297,0.499,0.288,0.541,1.108,0.848
"2019-05-10 07:15:00",0.761,0.103,0.972,0.715,1.125,0.654,0.404,0.346,0.404,0.566,0.574,0.589,0.213,1.964
"2019-05-10 07:30:00",0.634,0.368,0.513,0.57,1.117,0.677,0.461,0.217,0.708,0.673,0.204,0.578,0.181,0.62
"2019-05-10 07:45:00",0.319,0.164,0.535,0.594,1.109,1.215,0.488,0.324,0.667,0.677,0.218,0.307,0.162,0.439
"2019-05-10 08:00:00",0.308,0.456,0.321,0.721,4.82,1.84,0.65,0.319,0.376,0.424,0.208,0.135,0.61,0.368
"2019-05-10 08:15:00",0.347,0.264,0.188,0.586,8.772,2.418,0.543,0.433,0.312,0.228,0.085,0.134,0.463,2.299
"2019-05-10 08:30:00",0.29,0.209,0.377,0.588,8.442,2.371,1.656,0.411,0.354,0.069,-0.097,0.201,1.868,3.62
"2019-05-10 08:45:00",0.242,0.707,0.327,0.592,8.425,2.259,3.377,0.431,0.212,0.157,-0.373,0.313,0.101,1.604
"2019-05-10 09:00:00",0.128,0.251,0.313,0.668,8.306,4.662,1.411,0.346,1.082,-0.016,-0.223,0.631,-0.023,0.686
"2019-05-10 09:15:00",-0.01,0.715,0.268,0.748,8.144,9.021,0.481,0.329,0.633,0.008,-0.268,0.506,-0.145,-0.109
"2019-05-10 09:30:00",0.233,-0.557,0.218,0.688,8.281,7.465,0.352,0.323,0.539,0.022,-0.438,0.181,-0.12,-0.275
"2019-05-10 09:45:00",0.06,-1.265,0.146,0.969,8.328,4.918,0.355,0.24,0.315,-0.087,-0.68,0.172,-0.218,-0.429
"2019-05-10 10:00:00",0.076,-2.132,-0.307,1.546,8.367,4.059,0.49,0.231,0.311,-0.065,-2.278,0.175,-0.131,-0.251
"2019-05-10 10:15:00",-0.104,-5.672,-0.631,2.58,8.298,3.871,0.221,0.225,0.296,-0.022,-2.993,0.07,0.222,-0.357
"2019-05-10 10:30:00",-0.246,-5.808,-1.007,2.891,7.538,3.804,0.343,0.231,0.402,-0.109,-2.641,0.08,-0.337,-0.538
"2019-05-10 10:45:00",-0.173,-7.566,-0.913,2.751,0.918,3.793,0.112,0.345,0.465,-0.169,-3.066,0.242,-0.302,-0.436
"2019-05-10 11:00:00",0.254,-8.505,-0.524,2.85,0.924,1.926,0.222,0.34,0.368,-0.16,-2.907,0.152,-0.384,-0.517
"2019-05-10 11:15:00",-0.066,-7.523,-0.322,2.761,0.856,0.647,0.081,0.327,0.322,-0.183,-1.744,0.056,-0.34,-0.522
"2019-05-10 11:30:00",-0.573,-6.38,-0.64,2.811,0.446,0.728,0.122,0.327,0.327,-0.408,-1.384,0.082,-0.754,-1.071
"2019-05-10 11:45:00",-0.278,-5.067,-0.777,1.283,0.482,0.703,-0.042,0.232,0.365,-0.515,-2.392,0.165,-0.272,-1.028
"2019-05-10 12:00:00",-1.076,-1.771,-0.321,0.612,0.204,0.593,-0.398,0.234,0.367,-0.806,-3.888,0.391,-1.218,-1.754
"2019-05-10 12:15:00",-0.318,-8.484,-0.46,0.673,0.568,0.513,-1.379,0.223,0.295,-0.508,-3.719,5.473,-0.658,-0.784
"2019-05-10 12:30:00",-0.836,-9.482,-0.831,0.65,0.281,0.51,-0.714,0.248,0.284,-0.615,-4.245,1.574,-1.083,-1.332
"2019-05-10 12:45:00",-1.307,-7.806,-0.855,0.619,0.177,0.471,-0.733,0.585,0.299,-0.779,-2.6,1.036,-1.12,-1.468
"2019-05-10 13:00:00",-1.47,-7.553,-1.599,0.614,0.127,0.603,-0.958,0.404,0.381,-0.874,-2.961,3.529,-1.256,-1.696
"2019-05-10 13:15:00",-1.216,-5.451,-1.882,0.626,0.515,0.613,-1.309,0.271,0.368,-0.768,-3.857,2.015,-0.991,-0.898
"2019-05-10 13:30:00",-1.248,-0.598,-1.552,0.511,0.102,0.633,-0.952,0.373,0.29,-0.795,-0.782,1.04,-1.156,0.637
"2019-05-10 13:45:00",-1.031,-3.009,-1.477,0.637,0.122,0.62,-0.832,0.345,0.299,-0.687,-0.557,1.15,-1.04,0.539
"2019-05-10 14:00:00",-1.339,1.574,-1.435,0.699,0.058,0.745,-0.694,0.355,0.561,-0.901,-0.397,1.029,-1.31,-1.391
"2019-05-10 14:15:00",-1.642,3.516,-1.009,0.567,-0.089,1.614,-1.104,0.312,0.304,-1.09,-2.223,0.595,-1.505,-1.793
"2019-05-10 14:30:00",-1.523,3.123,-0.787,0.722,0.123,1.529,-1,0.339,0.209,-1.003,-1.453,0.803,-1.468,-1.932
"2019-05-10 14:45:00",-1.871,-0.076,-0.758,0.661,-0.296,1.472,-1.195,0.31,0.223,-1.246,-0.989,0.69,-1.828,-2.647
"2019-05-10 15:00:00",-1.116,-2.431,-0.885,0.685,0.148,1.537,-1.354,0.353,0.522,-0.872,-1.393,0.81,-1.284,-1.605
"2019-05-10 15:15:00",-1.336,-1.356,-0.825,0.645,0.114,0.73,-0.866,0.305,0.303,-0.914,-0.987,0.59,-1.449,-1.81
"2019-05-10 15:30:00",-1.316,0.208,-0.762,0.556,0.202,0.591,-0.558,0.306,0.206,-0.874,-1.385,0.84,-1.238,-1.602
"2019-05-10 15:45:00",-1.504,0.194,-0.889,0.558,-0.022,0.787,-0.639,0.208,0.179,-0.862,-0.97,0.842,-1.398,-1.898
"2019-05-10 16:00:00",-1.467,-2.175,-0.588,0.644,0.037,0.594,-0.982,0.246,0.133,-0.857,-0.692,0.794,-1.304,-1.965
"2019-05-10 16:15:00",-1.355,-2.334,-0.181,0.638,-0.107,0.653,-1.836,0.204,0.209,-0.912,-0.826,0.697,-1.329,-0.472
"2019-05-10 16:30:00",-0.408,-2.167,-0.075,0.578,0.592,0.666,-0.747,0.317,0.23,-0.303,-0.102,0.793,-0.523,2.654
"2019-05-10 16:45:00",-0.517,-3.181,0.019,0.653,0.514,0.689,-0.424,0.319,0.207,-0.07,0.163,0.734,-0.659,2.233
"2019-05-10 17:00:00",-0.417,-1.377,0.751,0.605,0.532,0.793,-0.274,0.348,0.149,0.045,0.266,1.792,-0.475,1.65
"2019-05-10 17:15:00",0.023,-0.485,0.562,0.695,0.859,0.741,-0.022,0.31,0.301,0.177,0.758,2.139,-0.231,-0.038
"2019-05-10 17:30:00",0.176,0.062,0.727,0.781,0.836,0.732,0.177,0.336,0.254,0.332,0.304,1.62,-0.051,0.54
"2019-05-10 17:45:00",0.448,0.222,1.151,0.599,1.161,0.948,0.258,0.453,0.271,0.471,0.215,0.63,0.03,0.281
"2019-05-10 18:00:00",0.38,0.495,1.062,0.609,1.613,1.026,0.358,0.342,0.256,1.056,0.253,0.554,0.144,0.304
"2019-05-10 18:15:00",0.297,0.449,0.811,0.561,9.749,0.697,0.391,0.293,0.388,0.846,0.248,0.547,1.151,0.431
"2019-05-10 18:30:00",0.225,0.66,0.84,0.475,10.072,0.86,0.341,0.41,0.317,0.946,0.429,0.562,0.753,0.168
"2019-05-10 18:45:00",0.268,0.878,0.824,0.452,11.035,1.617,0.389,0.414,0.293,0.751,0.374,0.614,0.447,0.15
"2019-05-10 19:00:00",0.29,1.297,0.805,0.422,13.454,2.603,0.461,0.44,0.189,0.846,0.289,0.572,0.23,0.302
"2019-05-10 19:15:00",0.245,1.52,0.375,0.384,12.232,5.866,0.39,0.39,0.239,0.747,0.322,0.516,0.173,0.347
"2019-05-10 19:30:00",0.427,1.235,0.405,0.464,11.387,5.882,0.39,0.388,0.22,0.742,0.495,0.341,0.397,0.209
"2019-05-10 19:45:00",0.66,1.127,0.412,0.517,11.479,3.317,0.466,0.2,0.536,0.487,0.462,0.736,0.682,0.235
"2019-05-10 20:00:00",0.779,1.116,0.398,0.479,11.417,0.678,0.414,0.251,0.198,0.611,0.309,0.691,1.07,0.336
"2019-05-10 20:15:00",0.801,1.539,0.312,0.536,11.368,0.521,0.383,0.201,0.252,0.639,0.339,0.451,0.661,0.249
"2019-05-10 20:30:00",0.728,2.346,0.396,0.459,9.069,0.567,0.448,0.335,0.157,1.506,0.351,0.394,0.66,0.195
"2019-05-10 20:45:00",0.782,1.264,0.414,0.46,10.848,0.59,0.44,0.35,0.28,0.768,0.327,0.428,0.666,0.286
"2019-05-10 21:00:00",0.784,0.96,0.353,0.503,8.989,0.632,0.382,0.285,0.287,0.666,0.506,0.527,0.648,1.391
"2019-05-10 21:15:00",0.706,0.734,0.754,0.408,4.143,0.703,0.661,0.459,0.311,0.736,0.967,0.476,0.68,1.992
"2019-05-10 21:30:00",0.685,1.604,1.521,0.414,3.995,0.662,0.731,0.588,0.214,0.634,1.202,0.517,0.639,0.409
"2019-05-10 21:45:00",0.612,2.04,1.561,0.439,3.874,0.597,0.7,0.39,0.315,0.419,0.453,0.997,0.644,3.658
"2019-05-10 22:00:00",0.724,0.941,1.554,0.517,3.884,0.476,0.715,0.4,0.286,0.389,0.696,0.152,0.166,3.492
"2019-05-10 22:15:00",0.713,0.66,1.546,0.421,3.151,0.47,3.864,0.35,0.408,0.329,1.183,0.128,2.02,3.412
"2019-05-10 22:30:00",0.649,0.716,1.552,0.497,3.123,0.383,1.016,0.406,0.226,0.428,0.395,0.208,0.807,1.155
"2019-05-10 22:45:00",0.839,0.707,1.52,0.497,1.925,0.366,0.61,0.469,0.325,0.339,0.128,0.114,0.244,0.363
"2019-05-10 23:00:00",0.62,0.634,1.429,0.503,1.956,0.44,0.665,0.353,0.221,0.386,0.127,0.118,0.218,0.287
"2019-05-10 23:15:00",0.648,0.644,1.431,0.531,2.45,0.439,0.606,0.254,0.413,0.307,0.21,0.239,0.235,0.255
"2019-05-10 23:30:00",0.657,0.346,1.273,0.424,1.499,0.434,0.533,0.302,0.264,0.416,0.227,0.286,0.198,0.372
"2019-05-10 23:45:00",0.536,0.279,1.245,0.419,1.806,0.426,0.59,0.372,0.317,0.732,0.188,0.448,0.217,0.362
"2019-05-11 00:00:00",0.503,0.315,1.177,0.436,2.131,0.423,0.601,0.398,0.212,3.654,0.128,0.215,0.193,0.379
"2019-05-11 00:15:00",0.474,0.386,1.254,0.705,1.298,0.42,0.417,0.337,0.332,3.664,0.199,0.199,0.216,0.349
"2019-05-11 00:30:00",0.519,0.661,1.285,0.473,1.582,0.421,0.427,0.372,0.312,3.682,0.218,0.133,0.196,0.294
"2019-05-11 00:45:00",0.489,0.42,1.244,0.507,1.873,0.379,0.487,0.468,0.337,3.746,0.241,0.086,0.229,0.382
"2019-05-11 01:00:00",0.402,0.326,1.187,0.508,1.726,0.339,0.473,0.618,0.213,3.612,0.244,0.173,0.193,0.372
"2019-05-11 01:15:00",0.485,0.674,1.281,0.495,0.886,0.336,0.48,0.458,0.32,2.046,0.196,0.179,0.23,0.388
"2019-05-11 01:30:00",0.594,0.563,1.297,0.668,1.705,0.399,0.476,1.204,0.263,0.327,0.21,0.157,0.178,0.367
"2019-05-11 01:45:00",0.563,0.303,1.213,0.419,1.621,0.436,0.41,0.601,0.41,0.431,0.126,0.153,0.226,0.252
"2019-05-11 02:00:00",0.513,0.793,1.22,0.455,0.891,0.425,0.471,1.01,0.212,0.349,0.14,0.197,0.173,0.282
"2019-05-11 02:15:00",0.441,0.329,1.287,0.466,1.548,0.424,0.493,1.084,0.305,0.379,0.206,0.136,0.229,0.368
"2019-05-11 02:30:00",0.501,0.621,1.257,0.354,0.941,0.423,0.467,0.272,0.216,0.325,0.262,0.084,0.167,0.35
"2019-05-11 02:45:00",0.423,0.663,1.183,0.598,1.578,0.423,0.442,0.183,0.381,0.398,0.141,0.107,0.235,0.228
"2019-05-11 03:00:00",0.457,0.436,1.251,0.423,0.982,0.364,0.4,0.215,0.282,0.392,0.126,0.194,0.159,0.295
"2019-05-11 03:15:00",0.454,0.871,1.277,0.383,1.608,0.337,0.48,0.183,0.306,0.328,0.126,0.134,0.243,0.367
"2019-05-11 03:30:00",0.382,0.521,1.205,0.5,0.905,0.462,0.486,0.392,0.22,0.36,0.263,0.158,0.15,0.308
"2019-05-11 03:45:00",0.37,0.533,1.193,0.512,1.394,0.404,0.462,0.506,0.291,0.352,0.229,0.178,0.251,0.226
"2019-05-11 04:00:00",0.427,0.807,1.287,0.554,1.116,0.41,0.387,0.275,0.295,0.42,0.126,0.185,0.144,0.323
"2019-05-11 04:15:00",0.397,0.346,1.258,0.544,0.958,0.432,0.431,0.296,0.323,0.301,0.126,0.084,0.251,0.359
"2019-05-11 04:30:00",0.558,0.851,1.185,0.384,0.94,0.432,0.461,0.343,0.2,0.396,0.208,0.102,0.151,0.318
"2019-05-11 04:45:00",0.553,0.548,1.276,0.438,0.87,0.422,0.457,0.309,0.279,0.304,0.346,0.172,0.239,0.278
"2019-05-11 05:00:00",0.458,0.649,1.29,0.554,1.514,0.425,0.446,0.316,0.226,0.424,0.218,0.103,0.162,0.362
"2019-05-11 05:15:00",0.531,1.057,1.208,0.393,0.952,0.422,0.383,0.287,0.358,0.353,0.08,0.222,0.226,0.293
"2019-05-11 05:30:00",0.414,1.069,1.216,0.446,0.938,0.421,0.456,0.297,0.224,0.37,-0.001,0.191,0.177,0.226
"2019-05-11 05:45:00",0.363,0.672,1.297,0.427,1.423,0.428,0.458,0.296,0.256,0.329,-0.018,0.172,0.212,0.334
"2019-05-11 06:00:00",0.453,0.766,1.856,0.403,0.809,0.5,0.456,0.302,0.207,0.394,-0.004,0.68,0.19,0.354
"2019-05-11 06:15:00",0.445,0.084,1.918,0.689,1.001,0.527,0.41,0.282,0.304,0.368,-0.223,0.74,0.197,0.256
"2019-05-11 06:30:00",0.401,-0.016,1.644,0.669,1.478,0.52,0.413,0.209,0.305,0.417,0.241,0.491,0.202,0.235
"2019-05-11 06:45:00",0.39,-0.596,1.789,0.666,0.875,0.52,0.47,0.192,0.264,0.565,-0.392,0.415,0.183,0.371
"2019-05-11 07:00:00",0.336,-1.037,2.268,0.627,0.807,0.55,0.467,0.204,0.213,0.431,-0.566,0.394,0.218,0.362
"2019-05-11 07:15:00",0.515,-0.731,2.03,0.62,0.969,1.078,0.459,0.222,0.269,0.432,-0.874,0.505,0.169,0.306
"2019-05-11 07:30:00",0.524,-1.561,2.073,0.663,0.966,0.934,0.394,0.311,0.292,0.418,-1.398,0.655,0.755,0.477
"2019-05-11 07:45:00",0.455,-1.864,2.058,0.586,0.901,0.762,0.4,0.293,0.324,0.38,-2.203,0.621,0.561,0.634
"2019-05-11 08:00:00",0.444,-1.797,2.169,0.6,0.85,0.564,0.405,0.3,0.218,0.492,-2.272,0.598,2.051,0.415
"2019-05-11 08:15:00",0.218,-2.089,2.035,0.571,1.003,0.529,0.38,0.27,0.244,0.459,-2.855,0.583,3.014,0.266
"2019-05-11 08:30:00",0.028,-3.341,1.963,0.678,0.944,0.564,0.329,0.208,0.215,0.66,-2.917,0.5,1.379,0.053
"2019-05-11 08:45:00",0.168,-2.992,1.95,0.658,1.053,0.675,0.239,0.207,0.326,0.523,-3.246,0.37,0.503,-0.005
"2019-05-11 09:00:00",0.883,-4.384,2.036,0.631,2.533,0.788,0.255,0.206,0.556,0.756,-2.417,0.499,0.381,0.345
"2019-05-11 09:15:00",0.544,-4.344,1.995,0.671,6.658,1.097,0.199,0.269,0.805,0.646,-4.048,0.401,0.363,0.37
"2019-05-11 09:30:00",0.392,-6.347,1.991,0.641,5.618,1.268,0.18,0.354,0.206,0.659,-4.074,0.427,0.03,-0.19
"2019-05-11 09:45:00",0.193,-4.097,1.032,0.951,14.989,1.017,0.242,0.416,0.224,0.403,-4.347,0.223,-0.298,-0.518
"2019-05-11 10:00:00",1.263,-6.003,0.528,1.605,13.629,0.593,0.026,0.679,0.226,0.539,-3.261,0.242,-0.072,-0.179
"2019-05-11 10:15:00",0.431,-3.596,0.365,2.573,10.924,1.039,0.332,0.77,0.306,0.534,-2.91,0.36,-0.036,-0.092
"2019-05-11 10:30:00",0.641,-5.633,0.3,2.726,10.878,1.792,0.346,0.762,0.282,0.615,-4.118,0.345,0.293,-0.005
"2019-05-11 10:45:00",0.952,-6.046,0.166,2.906,10.696,0.742,0.294,0.654,0.946,0.505,-4.19,0.251,0.284,0.178
"2019-05-11 11:00:00",0.22,-8.291,0.184,2.796,10.384,0.506,-0.102,0.392,0.239,0.147,-3.467,0.082,0.067,-0.036
"2019-05-11 11:15:00",-0.11,-4.931,0.52,2.74,11.907,0.488,-0.051,0.407,0.716,0.053,-4.751,0.166,-0.08,-0.183
"2019-05-11 11:30:00",-0.619,-7.391,-0.459,2.828,11.318,0.419,0.287,0.325,0.522,0.226,-4.684,0.153,-0.541,-0.571
"2019-05-11 11:45:00",-0.119,-8.904,-1.164,1.185,11.667,1.79,0.125,0.342,0.329,0.354,-4.263,0.081,-0.006,0.185
"2019-05-11 12:00:00",0.12,-10.724,-0.556,0.751,11.498,6.306,-0.248,0.308,0.219,0.364,-4.81,0.098,0.015,1.222
"2019-05-11 12:15:00",-0.049,-11.083,-1.2,0.633,15.092,4.486,0.021,0.334,0.284,0.376,-4.618,0.158,-0.097,0.846
"2019-05-11 12:30:00",-0.113,-8.893,-0.826,0.524,7.122,1.84,-0.024,0.313,0.401,0.421,-3.929,0.1,-0.112,-0.146
"2019-05-11 12:45:00",-0.346,-9.781,0.396,0.599,5.523,0.922,-0.047,0.35,0.392,0.134,-4.556,0.266,-0.36,-0.511
"2019-05-11 13:00:00",-1.067,-10.109,-0.23,0.619,4.124,0.835,-0.272,0.31,0.345,-0.235,-4.653,0.467,-0.976,-1.392
"2019-05-11 13:15:00",-1.177,-10.244,-1.251,0.617,0.967,0.773,-0.37,0.337,3.332,-0.441,-4.607,3.462,-1.166,-0.32
"2019-05-11 13:30:00",-0.728,-9.672,-1.42,0.624,0.788,0.667,-0.397,0.316,1.473,-0.006,-4.528,6.562,-0.786,0.128
"2019-05-11 13:45:00",-1.333,-9.33,-1.38,0.596,0.896,0.664,-0.56,0.572,0.339,-0.442,-4.207,4.12,-1.302,-1.553
"2019-05-11 14:00:00",-1.408,-8.68,-0.859,0.591,0.241,0.682,-0.658,0.903,0.365,-0.34,-3.823,1.158,-1.178,-1.712
"2019-05-11 14:15:00",-1.799,-8.515,-0.648,0.819,-0.011,0.756,-0.869,0.927,0.585,-0.67,-3.268,0.372,-1.591,-2.219
"2019-05-11 14:30:00",-2.005,-8.248,-0.287,0.648,-0.064,0.903,-0.307,0.444,0.328,-0.665,-3.927,0.225,-1.682,-2.467
"2019-05-11 14:45:00",-1.254,-5.548,-0.596,0.541,0.249,0.868,-0.358,0.705,0.32,-0.243,-3.294,0.153,-1.145,-1.553
"2019-05-11 15:00:00",-0.667,-4.279,,0.64,0.55,1.058,-0.272,0.559,0.361,0.037,-3.216,0.153,-0.553,-0.85
"2019-05-11 15:15:00",-0.99,-3.688,,0.546,0.56,0.941,-0.475,0.484,0.456,0.079,-2.583,0.108,-0.893,-1.346
"2019-05-11 15:30:00",-0.936,-3.041,,0.671,0.723,2.843,-0.317,0.431,0.376,-0.04,-2.97,0.175,-0.721,-1.212
"2019-05-11 15:45:00",-0.577,-2.514,,0.639,0.902,5.871,-0.308,0.465,0.349,0.179,-2.644,0.081,-0.57,-0.753
"2019-05-11 16:00:00",0.24,-1.714,,0.517,1.011,4.295,-0.014,0.622,0.348,0.019,-2.161,0.155,-0.397,1.733
"2019-05-11 16:15:00",-0.1,-1.119,,0.598,1.087,2.567,0.11,0.778,0.295,0.183,-1.322,0.1,-0.228,0.677
"2019-05-11 16:30:00",-0.087,-2.307,,0.758,1.063,6.944,0.007,0.522,0.343,0.119,-1.304,0.112,-0.179,-0.087
"2019-05-11 16:45:00",-0.069,-3.144,,0.608,0.967,5.169,0.172,0.937,0.395,0.091,-1.25,0.228,-0.051,0.241
"2019-05-11 17:00:00",-0.112,-1.806,,0.691,0.983,3.026,0.056,0.884,0.44,0.119,-0.754,0.172,-0.113,0.257
"2019-05-11 17:15:00",0.108,-0.929,,0.604,1.169,1.713,0.198,0.916,0.285,0.22,-0.486,0.08,0.036,0.163
"2019-05-11 17:30:00",0.005,-0.711,,0.533,1.009,0.81,0.094,0.863,0.325,0.108,-0.254,0.079,-0.159,-0.065
"2019-05-11 17:45:00",-0.088,-0.04,,0.722,0.898,0.862,-0.087,0.89,0.255,0.068,0.115,0.164,0.006,0.241
"2019-05-11 18:00:00",-0.147,0.948,,0.562,0.965,0.869,0.37,2.537,0.462,0.111,0.198,0.16,-0.131,0.213
"2019-05-11 18:15:00",0.064,0.829,,0.507,1.044,0.872,0.274,1.984,0.298,0.166,0.373,0.305,0.049,0.256
"2019-05-11 18:30:00",0.197,0.582,,0.544,1.02,0.927,0.322,0.522,0.269,0.211,0.405,0.541,-0.008,0.301
"2019-05-11 18:45:00",0.367,0.78,,0.627,0.969,0.9,0.362,0.532,0.174,0.323,0.574,0.546,0.093,0.443
"2019-05-11 19:00:00",0.305,1.173,,0.496,0.967,0.956,0.449,0.416,0.266,0.39,0.619,0.419,0.066,0.114
"2019-05-11 19:15:00",0.321,1.149,,0.605,1.158,0.787,0.479,0.469,0.268,0.144,0.564,0.399,0.085,0.13
"2019-05-11 19:30:00",0.487,1.139,,0.49,1.207,4.442,0.529,0.415,0.308,0.312,0.481,0.409,0.19,0.34
"2019-05-11 19:45:00",0.537,1.125,,0.435,1.177,3.427,0.547,0.826,0.165,0.355,0.593,0.517,0.151,0.575
"2019-05-11 20:00:00",0.594,1.081,,0.524,1.153,0.554,0.551,0.534,0.323,0.372,0.486,1.129,0.248,0.445
"2019-05-11 20:15:00",0.499,1.174,,0.444,1.222,0.599,0.753,0.597,0.279,1.201,0.67,0.613,0.15,0.35
"2019-05-11 20:30:00",0.691,1.175,,0.387,1.178,0.628,0.83,0.41,0.478,0.539,0.762,0.489,0.254,0.454
"2019-05-11 20:45:00",0.584,1.233,,0.456,1.165,0.62,0.806,0.613,0.33,0.691,0.85,1.066,0.152,0.431
"2019-05-11 21:00:00",0.545,0.863,,0.415,8.166,0.624,0.76,0.518,0.287,0.422,0.747,1.113,0.228,0.301
"2019-05-11 21:15:00",0.631,0.634,,0.48,8.871,0.577,0.83,0.566,0.195,0.557,0.539,0.649,0.177,0.354
"2019-05-11 21:30:00",0.477,0.447,,0.543,8.982,0.578,0.826,0.511,0.304,0.583,0.263,1.271,0.201,0.45
"2019-05-11 21:45:00",0.433,0.272,,0.455,9.421,0.59,0.81,0.746,0.289,0.568,0.302,0.512,0.203,0.334
"2019-05-11 22:00:00",0.476,0.266,,0.494,9.165,0.59,0.494,0.957,0.574,0.757,0.158,0.445,0.174,0.454
"2019-05-11 22:15:00",0.521,0.278,,0.577,9.354,0.661,0.542,0.857,0.183,0.773,0.141,0.277,0.232,0.436
"2019-05-11 22:30:00",0.464,0.335,,0.35,8.618,0.629,0.565,0.788,0.273,0.696,0.234,0.108,0.15,0.447
"2019-05-11 22:45:00",0.537,0.234,,0.451,8.882,0.656,0.52,0.9,0.241,0.6,0.372,0.127,0.255,0.298
"2019-05-11 23:00:00",0.348,0.302,,0.444,8.565,0.647,0.492,0.87,0.406,0.726,0.215,0.185,0.15,0.512
"2019-05-11 23:15:00",0.397,0.331,,0.354,8.523,0.56,0.537,0.851,0.205,0.634,0.157,0.146,0.24,0.492
"2019-05-11 23:30:00",0.439,0.406,,0.579,8.437,0.537,0.58,0.74,0.309,0.416,0.18,0.071,0.168,0.404
"2019-05-11 23:45:00",0.372,0.292,,0.412,8.535,0.575,0.628,0.524,0.207,0.931,0.329,0.056,0.211,0.318
"2019-05-12 00:00:00",0.418,0.236,,1.118,8.549,0.57,0.719,0.716,0.355,3.78,0.278,0.146,0.194,0.377
"2019-05-12 00:15:00",0.349,0.316,,1.021,8.573,0.561,0.488,0.765,0.305,1.833,0.229,0.148,0.184,0.352
"2019-05-12 00:30:00",0.367,0.291,,0.905,8.506,0.557,0.436,0.419,0.343,0.253,0.217,0.056,0.222,0.228
"2019-05-12 00:45:00",0.476,0.28,,0.877,8.51,0.552,0.407,0.208,0.207,0.361,0.303,0.138,0.155,0.236
"2019-05-12 01:00:00",0.553,0.218,,0.827,8.603,0.534,0.456,0.185,0.316,0.268,0.301,0.247,0.255,0.368
"2019-05-12 01:15:00",0.621,0.523,,0.745,8.581,0.43,0.46,0.201,0.238,0.368,0.287,0.357,0.151,0.314
